commit_frequency,code_churn,pr_cycle_time_hours,contributor_count,sprint_velocity_ratio,avg_task_aging_days,backlog_growth_rate,messages_per_day,active_users,sentiment_score,velocity_drop_flag,burnout_flag,silo_flag,aging_flag,anomaly_type
0.03771110086955368,0.0,0.12478625257718329,0.16627214179622762,0.1723578302868069,0.18792893334989771,0.0,0.0,0.0,0.046354917820959185,0,0,0,0,Pattern1
0.8212478650559594,0.8115366080488269,0.8843615946316192,0.8452961889593704,0.7487488619227739,0.8496716770377373,0.9297480022266565,1.0,1.0,0.8988967680559372,1,1,1,1,Pattern2
0.32889410817320014,0.5688566310554095,0.34975797472479453,0.5284751238462015,0.8417306961875742,1.0,0.5896654792119318,0.44186038391700794,0.6135416797541376,0.0,1,0,0,1,Pattern3
0.9108866674777629,0.6734785893435526,0.17823676303179292,0.7612960275337155,0.40503274498737574,0.5459756492203053,0.8175724679484635,0.782027371808556,0.7361456504429603,0.36785141015965683,1,0,1,0,Pattern4
0.0,0.0,0.12551953355197926,0.05464217825589868,0.0,0.062343517832969535,0.06591075737861954,0.033778234944685626,0.043767416299383334,0.0,0,0,0,0,Pattern1
0.1700165612525028,0.07434012408721202,0.0,0.0,0.0,0.07028985803538446,0.0,0.0,0.0,0.0,0,0,0,0,Pattern1
0.13051177512413042,0.0,0.15758274613104634,0.0,0.1520280783192335,0.04556388719627242,0.0,0.014404132812483855,0.0752568985555712,0.03285781340974924,0,0,0,0,Pattern1
0.06823826603217265,0.12530792178660288,0.10097166542980691,0.08696635420894543,0.0,0.0,0.025215085336483027,0.0,0.0326647021027744,0.11777770456979071,0,0,0,0,Pattern1
0.4187072834839338,0.10081325466365954,0.42478668782675044,0.7438103270999891,0.089698270712117,0.9665858625264212,0.5285885248354526,0.7221510017719422,0.4253792186309525,0.32200127272305823,1,0,1,1,Pattern4
0.6665225721433116,0.5219482766930816,0.38077783540140475,0.10469508805807862,0.8918932524336264,1.0,0.7000426638984645,0.6294578444607463,0.37123930122552984,0.0,0,1,1,1,Pattern3
0.018450182657931,0.17298878163465053,0.0211410127599305,0.03804296371746108,0.009982045041901609,0.04359319225802499,0.21899656338632326,0.10631446120670691,0.09063914616668595,0.13210699984279656,0,0,0,0,Pattern1
1.0,0.9560793508585168,0.7860290840740175,0.837515395755585,0.8978586821235846,0.9008329858368366,0.7367116043986173,0.6783009159671674,1.0,0.8523204597829055,1,1,1,1,Pattern2
0.12815490260925166,0.5455798747977261,0.812139681327848,0.5282235393379312,0.6779059562815216,0.034670717588233146,0.05123877797150722,0.7777574888293955,0.7862397703519431,0.0043712499686273665,1,1,0,0,Pattern4
0.08287516730187439,0.052313084383892025,0.19310395875339426,0.0065459517155495375,0.0820190845369447,0.06735063529774765,0.014379284355936398,0.01791672509719441,0.0,0.19575084139640736,0,0,0,0,Pattern1
0.12970709752214507,0.062473396826076125,0.0727831257724416,0.09226210185536363,0.0,0.0,0.0,0.12777466452908584,0.05344113375722066,0.0727582761442875,0,0,0,0,Pattern1
0.459184025682374,0.578064177813963,0.47354673556344073,0.38563348553305105,1.0,0.9057481310180728,0.6603169229443765,0.49998140173096794,0.48178795027970533,0.0,1,1,1,1,Pattern3
0.6416954818577313,0.5608292148444207,0.1668495048840749,0.4700771977133933,0.02935531782093803,0.5983489918558192,0.09105769127963426,0.031149483527127986,0.6996752141602214,0.08515148284640506,0,1,1,0,Pattern4
0.14244352648409697,0.0,0.07083406897336994,0.0,0.09950508727033158,0.06493405919839645,0.03623225607440113,0.0,0.0,0.12736882542035677,0,0,0,0,Pattern1
0.84482862518621,0.1016429330476013,0.6027643659678283,0.11871627633204707,0.3483928301065323,0.6497360591852266,0.261672272002781,0.9484140250717319,0.41686812449156263,0.8442453344766638,1,0,1,0,Pattern4
0.38385650305132946,0.26127529568317076,0.9642958612769725,0.9827842662534292,0.9041288950725278,0.6207068986915422,0.2802721542235943,0.05340723537051739,0.03641530045510799,0.8972484870106384,1,1,1,0,Pattern4
0.00290951425746111,0.2133836796197183,0.0,0.0,0.06234984746652959,0.0,0.09735722580730911,0.11221668665054899,0.0,0.216945210408975,0,0,0,0,Pattern1
0.06679894162546914,0.04593207240410809,0.0,0.13729482213367494,0.21704674338093538,0.1001996452788616,0.016618595444817127,0.01023059709283445,0.04882174344173872,0.15388815456037497,0,0,0,0,Pattern1
0.020648700708204903,0.01744291943048404,0.535414123703275,0.676633420620726,0.7095926315887761,0.09165088087446083,0.6774084377132453,0.5039547498931076,0.6339369426815532,0.5132442560108122,1,0,0,1,Pattern4
0.0,0.0,0.02999713821030265,0.02823947347568782,0.0,0.0,0.0,0.10133996722023983,0.0,0.0,0,0,0,0,Pattern1
0.2009070141708395,0.11634659183157854,0.01350090001517068,0.0,0.02042224688245598,0.0,0.0,0.03876405713228713,0.0,0.0052324727962402935,0,0,0,0,Pattern1
1.0,1.0,0.984446196009436,0.7623035031010932,0.9466817389899733,0.8263648016152286,0.9969015292256963,0.7660017180420534,0.8044559651320956,0.8925944352952067,1,1,1,1,Pattern2
0.7928774820533634,0.9315836952664004,0.6313112077886062,0.21382235987878773,0.8813617041294949,0.34218669827706105,0.8625551830987025,0.9068753048033606,0.3177771953960189,0.30254941211371145,0,0,0,0,Pattern4
0.21531227279573562,0.0,0.09088886854441439,0.0,0.06594075486819465,0.07636412451909934,0.0825726217568438,0.06379374156674106,0.11761400249200177,0.15052055342738008,0,0,0,0,Pattern1
0.0,0.20601569187720553,0.04573606254921475,0.006507453338452072,0.12382396327294325,0.0,0.005929002868272207,0.10877800607814922,0.16623498444184515,0.0,0,0,0,0,Pattern1
0.9200753034382213,0.9438763450237198,1.0,0.8121476164974402,0.967400644586681,0.8923395666241245,0.8868904629566525,0.9283811298195216,0.9156727759731526,1.0,1,1,1,1,Pattern2
0.5801790612479867,0.2895005107030625,0.49421535210804773,0.41940677990102576,0.8816277220029903,1.0,0.3200138905987768,0.5363257908343216,0.42734412533625643,0.0,1,1,0,0,Pattern3
0.8963604787998107,0.9648151728520324,0.8776861273031664,1.0,0.7530937510228429,0.6186766203202182,0.8724439697707341,0.8114614861369909,0.7115887387793729,0.854483344048642,1,1,1,1,Pattern2
0.9678047439927163,0.9368391378492404,0.9202624974221594,1.0,0.9549723656831586,0.882343169578132,1.0,0.8986822637503789,0.7113450867990965,0.699409308881943,1,1,1,1,Pattern2
0.4041757997422577,0.4551156102012974,0.5225237917066741,0.6174999251762407,1.0,1.0,0.5988556588688362,0.3285784590483945,0.7074330255860616,0.0,0,0,0,1,Pattern3
0.0986628951972196,0.1380239763511395,0.3676150211368946,0.2255631782907429,0.42790561519626025,0.18806111087944832,0.4020957034553686,0.4817698318483723,0.6970724786143903,0.23374606053298286,1,1,0,1,Pattern4
1.0,1.0,1.0,1.0,0.8035501357558141,0.6459203843478031,0.9576791885245168,1.0,0.9410805998074904,0.8368460515809941,1,1,1,1,Pattern2
0.7218808891084353,0.029253381759611008,0.815341439668906,0.7075124735792703,0.7388136822349128,0.5303985601955471,0.3686072528039931,0.7903181186554036,0.1791097266864876,0.31495033202827016,1,1,0,1,Pattern4
0.47820778829923083,0.6930057035160024,0.47677602452113244,0.48659387927863385,1.0,0.9077178110846945,0.297913628451206,0.21746285896984452,0.6797828860333663,0.0,1,1,0,0,Pattern3
0.4295980229307895,0.2612169769669551,0.08470957161613968,0.3966400851779551,0.2400458988107793,0.2941171687345424,0.0022303661080258497,0.6542915627294131,0.6322992618448791,0.8799603707817941,1,0,1,0,Pattern4
0.9648436758261267,1.0,0.8900925539325287,0.8986235686773988,0.8602764013673072,1.0,1.0,0.8609429777349223,1.0,0.9488672321692528,1,1,1,1,Pattern2
0.4015852614927655,0.46422635194462547,0.38588667240118735,0.5592392808250963,0.8772757966305772,1.0,0.6481775866322504,0.5391510923277756,0.5865304884791859,0.0,1,1,0,1,Pattern3
0.034293861498820764,0.0,0.0,0.09635353714414918,0.0,0.025464352348626543,0.0,0.0,0.0,0.07619311569537655,0,0,0,0,Pattern1
0.8527543584008462,1.0,0.721113163779794,0.8482635366840278,0.8141943623107187,0.8941148770636457,1.0,0.7463653450083457,0.9566512073783782,0.585981518985938,1,1,1,1,Pattern2
0.795054495839856,1.0,0.960827496231737,0.832695879649042,1.0,0.849625787449452,0.8210642027944466,0.8795140811046963,1.0,0.9882569767950464,1,1,1,1,Pattern2
0.06010055414229498,0.7396763129738273,0.6549631691533414,0.10284047564222032,0.2692035468194024,0.931967641635616,0.452295439711202,0.4133980708511118,0.48225330281672485,0.16521676516928885,0,1,1,1,Pattern4
0.5945607658386303,0.653997999729077,0.9617982255342316,0.8601262861390354,0.6134122616043737,0.9095613764281996,0.1049549029152147,0.0660506845476323,0.46112664863888553,0.9635968353555201,1,0,1,0,Pattern4
0.9519754115986847,0.7226210887563439,0.2817632952510378,0.23175864972983173,0.12053552904984843,0.5843618280219743,0.06042294906422485,0.050832883207442836,0.5713699675772386,0.7968715648938866,1,0,1,0,Pattern4
0.6079361117712224,0.32247979961950457,0.5761074658121582,0.6246770213561954,0.9732860836105501,0.8967636751688706,0.30209279944569334,0.5945530585059735,0.4016555938404028,0.08645968126911002,1,0,1,1,Pattern3
0.09491295037471537,0.0,0.0,0.340258347798201,0.08316989040196188,0.061663566649144075,0.0,0.03259649438323162,0.0,0.02008723177061804,0,0,0,0,Pattern1
0.9692547157851336,0.9316536825788538,0.6573663119185862,0.8318400608656359,0.8175644489592601,0.9986620542315118,0.883302509858645,1.0,0.9945559873942966,0.9005044031621172,1,1,1,1,Pattern2
0.9295572198161468,0.8858834703535147,0.7334958838944269,0.7682870693088388,0.964906956211367,0.9281973940185554,0.8801538113781808,0.9931363269079035,1.0,0.9188422425619317,1,1,1,1,Pattern2
0.13682507305508493,0.1962450291274493,0.175867430066909,0.07062162174629051,0.0,0.06253592460326257,0.232800583620202,0.18170335959154116,0.1168860127220764,0.045562113810866806,0,0,0,0,Pattern1
0.891961705272084,1.0,1.0,1.0,0.7680556000522056,0.7322121692757815,0.882764648473039,0.8801514509087652,0.9217867538929263,0.8561774335482326,1,1,1,1,Pattern2
0.4841377623478559,0.6541100166705017,0.4123574266314812,0.18912519450821225,0.7926487126158952,0.7610822824747916,0.5015634460216322,0.4735162979876052,0.7828050216525441,0.0,1,0,0,0,Pattern3
0.10904749580116069,0.01096610374998963,0.21147933381915507,0.3608513185945744,0.5480274955656959,0.5819348314766962,0.6345588794053784,0.40243258544110316,0.6779929205802291,0.6914203301096987,1,1,1,0,Pattern4
0.12387613862172217,0.0,0.036370802337233624,0.09818633811050861,0.15188701123180615,0.0,0.0,0.0,0.0,0.04434754804351518,0,0,0,0,Pattern1
1.0,1.0,0.9124713897595187,0.8791434228970777,0.994275893615985,0.9701227655882549,0.9874561263644162,1.0,0.7252673324910959,1.0,1,1,1,1,Pattern2
0.9548815810058234,1.0,0.8856210844134781,0.9818707663719941,1.0,0.9512565075944022,0.8865021654344799,0.8478300590517884,1.0,0.8190760561184312,1,1,1,1,Pattern2
1.0,0.9800339263069495,0.7877118823557006,0.8576860162175862,0.6544926783747617,0.756881331065556,0.9161412761615837,0.9018391237233536,0.801498214134699,0.8198954181021786,1,1,1,1,Pattern2
1.0,1.0,1.0,0.7443842573490949,0.8360458400755226,0.8638220035440498,1.0,0.7668880662603575,0.9756703408280304,0.838636034135708,1,1,1,1,Pattern2
0.8258029982416317,0.9908764817776207,0.9541411300326182,0.9457927584671058,0.9513649941006547,0.8898368258487083,0.9566419524441546,1.0,0.7385118318768076,0.9282978505526406,1,1,1,1,Pattern2
0.24318725242009842,0.0,0.0,0.0,0.0,0.12975390162578948,0.044744866010620075,0.0,0.0,0.040831458390189174,0,0,0,0,Pattern1
0.9814038980046609,0.6813839071797574,0.919921521050155,0.5389150646277971,0.5194884606320427,0.6095438101594478,0.27784904674718913,0.6266932726922314,0.08390879254089323,0.5658124386571259,0,0,1,0,Pattern4
0.5661376294120363,0.2676980998186651,0.6398082472315019,0.6916614615073047,0.9316527701997712,0.9909886316935528,0.7227001383567131,0.32342329193116137,0.7012600302514259,0.10802275104181826,0,0,0,0,Pattern3
0.359275597486721,0.6715251135276219,0.6326807034643493,0.4736739613842544,0.9428144031268356,0.8115444276546221,0.4376280281042877,0.3591414616426966,0.408180672395769,0.0,1,1,1,1,Pattern3
0.0,0.09894835050578116,0.021635281896816422,0.26665575835704736,0.0,0.0,0.05057233880604773,0.0,0.010210918863804118,0.1224716573524213,0,0,0,0,Pattern1
0.7779495350550596,0.6447899644810453,0.6555214052451637,0.2050931218925903,0.8283442685652805,0.9550565818794545,0.40818574672074004,0.4856012016362686,0.2401698179214964,0.0,1,1,0,1,Pattern3
0.3629964168447555,0.6106292783274082,0.6039636871674395,0.29249740203196734,0.9992380927421671,1.0,0.4952735679851049,0.648340572170244,0.20838803466411956,0.0,1,0,0,1,Pattern3
0.40650762545161195,0.5128214283784992,0.5925368707770016,0.21913528147591216,0.9298770585685565,1.0,0.4657448997090299,0.5419026234652207,0.33543344807682085,0.061243389210082474,1,0,0,1,Pattern3
0.7359762546163224,0.7915411924542989,0.7044079166854336,0.37019645182871563,0.8743938571476969,0.8490472585476023,0.5195133565950687,0.3613477818532289,0.28559029158003707,0.04324439539266332,1,0,0,0,Pattern3
0.5916283250544754,0.07817716191498314,0.6751846632115482,0.10888570571927614,0.06891535074205524,0.09077633942425256,0.48761236329782665,0.8945094207300665,0.29492842648492246,0.2176526634291045,1,1,0,1,Pattern4
0.8365320357124706,1.0,1.0,0.8712096949825183,0.8833998355281383,0.897533605903619,1.0,0.6724722842453196,0.8492372514548365,0.6522885575169399,1,1,1,1,Pattern2
0.4155586820539467,0.5744982978771076,0.5645814196316631,0.4906822612978332,0.8688621044188766,1.0,0.6273854919135163,0.6220476223026139,0.5136798287120049,0.0,1,0,1,1,Pattern3
0.9942543822101825,0.9458000800825941,0.6782941134483501,0.8281741832234852,1.0,0.8486855432237781,0.7206080097455566,0.9364930030347823,0.7293250751997249,0.9835217826167069,1,1,1,1,Pattern2
0.2672846263852672,0.8473244964924,0.6044944823685285,0.7500975440476103,0.47627711539431505,0.6669482667348655,0.8244538558609367,0.4755266409913588,0.5055899707182278,0.8138938190135693,1,1,0,1,Pattern4
0.6376166691215767,0.6269283148365469,0.29734643315055725,0.44383959492668806,0.8938637870493318,0.9390221574488333,0.5194112309179044,0.42549703381689963,0.3873181642341631,0.0,0,1,1,1,Pattern3
0.13009686637387255,0.0,0.0,0.05625935574971413,0.14267064287219872,0.0,0.0,0.1223073415221977,0.03983833176538501,0.02328645518020895,0,0,0,0,Pattern1
0.9746419518493028,0.9912602939552577,0.7611911845402417,0.8948754905271876,0.963135939355697,0.9215005204167495,1.0,0.8841577142896481,0.9187373014583402,0.8917439067084728,1,1,1,1,Pattern2
0.8852472242737975,1.0,0.9340102039665622,1.0,0.8823542689318505,1.0,0.8580051223397049,1.0,1.0,0.8697967800412806,1,1,1,1,Pattern2
0.5540832133639393,0.2916252383622684,0.19534417218191358,0.567963771965434,0.9123583938845061,0.904409635056907,0.29692258390792114,0.5060318228977314,0.5836489177692266,0.0,1,1,1,0,Pattern3
1.0,1.0,1.0,0.8741805204623718,0.6949953351026698,0.8337386798674092,0.836320884447207,0.8020131072917671,0.9915822929154916,1.0,1,1,1,1,Pattern2
0.29406798607228324,0.9022950784280985,0.774440208491303,0.7005910695148412,0.9049085316896226,0.7965577158968334,0.854472391322071,0.9118593906127679,0.6314071646284594,0.9036916765110414,1,0,0,1,Pattern4
0.8440754813277684,0.6689270501097624,0.4269533934349689,0.7032857407854133,0.7186669732379786,0.9442046263479156,0.527904982329753,0.35263652377215476,0.3086022549299759,0.13893619075466662,1,0,0,0,Pattern3
0.09722027036644212,0.026870918779226618,0.0,0.0,0.015842455159398024,0.0,0.13380377701524554,0.0,0.05981363720939503,0.0,0,0,0,0,Pattern1
0.0,0.0,0.0,0.29413160667531535,0.027948773655668835,0.21633569761362603,0.0,0.021220669378422995,0.1362490098288836,0.0,0,0,0,0,Pattern1
0.0,0.23452425520391904,0.07006469354819755,0.1551782175833987,0.07944022078190495,0.039185262833732075,0.0,0.0,0.020717283910576485,0.0,0,0,0,0,Pattern1
0.8614147209744186,0.9043503481801289,0.694634763977623,0.6871568323965684,0.7663249265940751,0.6115540587126121,0.08662707542463222,0.4692792692076735,0.7659468967309693,0.02323304162177231,1,0,0,0,Pattern4
0.1499610249812919,0.15747681880568495,0.011387726553626111,0.07237123183297961,0.009641221276766664,0.02141420756586583,0.044442559365937405,0.0,0.0,0.10017294619401093,0,0,0,0,Pattern1
0.2702961403572648,0.3792053806929098,0.20857188702013899,0.43406966439760064,1.0,0.6716532484331746,0.5646974830764182,0.32356219956917326,0.38135445491006287,0.08631362542300976,1,1,1,0,Pattern3
0.48239381262105985,0.20613514611506278,0.6144259480414604,0.5878626620088742,0.9878169472103552,1.0,0.6345914464227886,0.6638382208514274,0.3927534733156403,0.03384402602608494,0,1,1,0,Pattern3
0.3077263952379999,0.5045286256338752,0.560658238077622,0.3473534244183573,0.8443082997818504,0.9301075076143455,0.5397850946319127,0.24013233357259683,0.6359052098901731,0.0,0,1,1,1,Pattern3
1.0,0.9056812881868085,0.8212493476246456,0.6854188450349018,0.9513813266960829,0.9410933579578464,0.6672423330027921,0.8653668795808168,0.9148775046893958,0.7997486020513798,1,1,1,1,Pattern2
1.0,0.948422754839019,0.7187063237957508,0.9548500672432187,0.9127678212225527,0.9763460354331365,1.0,0.8320978996879808,0.9550569178805097,0.8292780408780145,1,1,1,1,Pattern2
1.0,1.0,1.0,0.8593486993553314,0.8122908360763345,0.9136104353535723,0.8078417874154425,0.933243187582974,0.7430523280116241,0.9357284148118108,1,1,1,1,Pattern2
0.18688843843872527,0.0014588047849900532,0.9958721581050228,0.1955503119188975,0.2261550221162114,0.1195230640413475,0.3107745377170671,0.39776661178375694,0.5601165820910687,0.14882178579061967,1,0,0,1,Pattern4
1.0,1.0,1.0,0.9504819996572599,1.0,0.78685546450264,0.8374370478284906,0.8485368472603526,0.8270103510069637,0.7912057419761346,1,1,1,1,Pattern2
0.9717111338185727,0.5599215577556981,0.7725076141536111,0.3460872438214546,0.2716428077174383,0.797113006348212,0.08132942700506995,0.5460130375304328,0.35437037735592736,0.6606016595025159,1,1,0,0,Pattern4
0.0,0.004228989697786109,0.07603495066442671,0.05646552739135513,0.0,0.0,0.04256671647712112,0.0,0.13222621435523946,0.03035632659890241,0,0,0,0,Pattern1
0.9872422126644135,0.8727898346864255,0.6142034118550699,0.42757790164790366,0.6845155483231814,0.10182485022573828,0.917290798978468,0.6365921531916351,0.8198136779606012,0.6771974733575983,0,0,1,0,Pattern4
0.0,0.0,0.2657413423531111,0.26071061707820953,0.0,0.0,0.0,0.05692957442710304,0.012639567088106624,0.0,0,0,0,0,Pattern1
0.0,0.011020435063442628,0.016475997083770136,0.11491926844971714,0.06735267041871419,0.1695178056205043,0.028113291544368577,0.0,0.0,0.11558375658147592,0,0,0,0,Pattern1
0.0,0.03402570347963866,0.009622888285014834,0.0,0.0,0.0,0.1511711130084142,0.06928452137527372,0.1344547456524791,0.0,0,0,0,0,Pattern1
0.528014671290701,0.877858409848046,0.4634722262636228,0.4207552352061335,0.9710364246225323,0.8501616037004553,0.2533353143770534,0.5921853377107374,0.6726986841947469,0.059681585752096436,0,0,0,1,Pattern3
1.0,1.0,0.941213961281419,0.8078449428762114,0.8141577600401849,0.989042115462173,0.9683011082001332,0.6315758871433717,0.8570612574827814,0.8889407038347669,1,1,1,1,Pattern2
0.5350472322175583,0.33893143460411335,0.8900857445374886,0.97134548340702,0.9003431402468367,0.532469921766913,0.7791614932032207,0.3943325550357979,0.03210854848473477,0.6708430119624703,1,0,0,0,Pattern4
0.29880533915729884,0.29198459952816375,0.6469664850045694,0.6112283579918689,1.0,0.9256006377025687,0.37289713367532,0.6093061908919748,0.7060214694031818,0.0,1,0,1,1,Pattern3
0.9220077432432601,0.46922203605849666,0.799879158634138,0.3841980142637179,0.5762469007762754,0.19749120778850415,0.7435040537954584,0.9114259438187523,0.944072335512737,0.09047910131004877,1,0,1,0,Pattern4
1.0,0.8330325342302293,0.769072535423319,1.0,0.9277714271632719,0.7483935014517316,0.9789910709821807,0.796261750822949,0.9494349278952304,1.0,1,1,1,1,Pattern2
0.38076434574317763,0.6466106368485055,0.4877381381912827,0.5469145701755027,0.8869144597975378,0.86349246898875,0.4887052557484064,0.4556058280532604,0.49247095060696094,0.03506978381936243,0,1,1,0,Pattern3
0.9638775043855758,0.5339772521123406,0.8167861243343133,0.35357681304769173,0.917798011591679,0.7077453496395449,0.5759280491396935,0.8100995861469257,0.9654930562991187,0.6364489159885919,1,1,0,1,Pattern4
1.0,1.0,0.8037577837612513,0.9742013294273654,0.9160291139454197,0.9947441883350985,1.0,0.9101412613469948,0.9006327515871666,0.7266798594955527,1,1,1,1,Pattern2
0.44559374858420053,0.6450815054907632,0.41394492146748885,0.8673697374337083,0.6672345077610429,0.7867858231937753,0.74425306471579,0.687606837283156,0.543240387645309,0.1583753761017772,0,0,1,0,Pattern4
0.835634440425792,1.0,0.9366539621631661,0.7788474322196971,0.64329983030204,1.0,0.9406323439797455,0.9532767168433365,0.9037957146544199,0.7129611736340651,1,1,1,1,Pattern2
0.6327274912862934,0.6825576656721011,0.8045106646063319,0.015376873644625588,0.8668843291422681,0.21105552374309533,0.2039050252031549,0.2933900672377243,0.5325797800477923,0.26969856488742017,1,1,1,1,Pattern4
0.5409270329657482,0.6590890146809819,0.3518723007006146,0.5441095443163868,1.0,1.0,0.5914903584692092,0.422806043667153,0.3880066099557303,0.0,1,0,1,1,Pattern3
0.0,0.059669834709356044,0.0,0.057423384020843626,0.031245241104404475,0.0,0.0,0.0,0.08985897711727242,0.0,0,0,0,0,Pattern1
0.634907886030749,0.5409606605685375,0.4249519200969349,0.6398381357042544,1.0,0.9151506207633264,0.4484482356364089,0.2493846917237194,0.4831593409457223,0.00557988372228526,0,0,1,1,Pattern3
0.15460889647030474,0.0,0.03842602861375614,0.0,0.0,0.02623577131448567,0.12041920395262633,0.0,0.05005927718417727,0.11523311286378439,0,0,0,0,Pattern1
0.9530858026393264,1.0,0.9615386675460594,0.9171451262273419,0.9903332669129293,0.9063181222017713,0.740589615686059,0.8200894302603001,0.9536804274022905,0.9207300256449458,1,1,1,1,Pattern2
1.0,0.9315528755108694,0.7382506708612736,0.8618605207916901,0.8631018974927688,0.7404422890282654,0.9825998027836964,0.5833185322198117,0.8278479234389651,0.754594924473895,1,1,1,1,Pattern2
0.27076872893535975,0.9742320617240082,0.8995451646632939,0.45535042266972836,0.08380061317846987,0.5975279340833329,0.24914345933580018,0.0013653103619842843,0.3611002113257469,0.2927576673319877,1,0,0,1,Pattern4
0.19256986118142636,0.02953600116779293,0.1546518997253578,0.16605193778745994,0.06167993405298497,0.0,0.17052528240577747,0.04143657480214874,0.06749790260620556,0.0,0,0,0,0,Pattern1
0.7416077318848664,0.8212373273467207,0.5053827644165556,0.18162325075715402,0.5431518857598902,0.8836394034179149,0.6186208883800794,0.7773803745385649,0.2851988168444902,0.3564717790175923,1,1,0,0,Pattern4
0.0,0.16253251857856088,0.0,0.06135633009188776,0.0404082895603382,0.17656577861175993,0.08195451660919686,0.0,0.015674434684360826,0.08558591140915651,0,0,0,0,Pattern1
0.9016246305276167,1.0,0.8404268825302338,0.6655977220303199,0.746363927340592,1.0,0.8868024822690276,1.0,1.0,0.976485334494595,1,1,1,1,Pattern2
1.0,1.0,1.0,0.9881545443380237,0.8592258089039722,1.0,0.9633464694423998,1.0,1.0,1.0,1,1,1,1,Pattern2
0.9379203936546963,0.8101214288091607,0.7484391726653646,0.8648672659779487,0.9175831739601277,0.8111026630132359,0.9830828472688361,0.888113434170303,0.9477618908381276,0.7801232115162579,1,1,1,1,Pattern2
0.7429028803542288,0.6298696054905271,0.4221161472505969,0.2780353971119219,0.9364843726862894,0.9748255870749507,0.3809315190825102,0.8054913809584734,0.47665341421381424,0.09810870133667095,0,1,1,1,Pattern3
0.620663457585487,0.41884301876690744,0.43014204912731463,0.2721268563393588,0.913434339970326,1.0,0.6409576307604693,0.2445946473856878,0.277487827407172,0.08418256515976535,1,0,1,0,Pattern3
0.8200904747309088,0.3774636247738192,0.6633249408097135,0.5982370669383104,0.9897806003899414,1.0,0.5459029458022,0.6504909926944769,0.5885277447488598,0.09682293151459104,0,1,1,1,Pattern3
0.5064607288808042,0.34515805488602125,0.6143953492413409,0.8821270448683435,0.14322738164432314,0.9283828133669656,0.7373414686355473,0.30067289365390315,0.7417736216065808,0.47431110811589616,0,0,1,1,Pattern4
0.13583395786494346,0.949728096157882,0.6531651479303677,0.5711238859656602,0.5937039970358076,0.5519243473315596,0.9889709056640433,0.054564147488794346,0.42379737599919176,0.3997744617369151,1,1,0,1,Pattern4
0.44970805862630553,0.5101635341123291,0.4725562252350407,0.5361899657484197,1.0,1.0,0.5324579486474041,0.4797900554074552,0.43006088278571103,0.0,1,0,1,1,Pattern3
0.9969123900415541,0.9146969915287138,0.8360373504715892,1.0,0.9484131423570692,0.9728738827420828,0.7884817781663223,0.7999247637795829,0.9810946502125305,1.0,1,1,1,1,Pattern2
0.45859027788563433,0.5285970226863549,0.6290101099754197,0.3486907434721694,0.9127553864950195,0.9165447252219372,0.36486829141773747,0.3965776674919043,0.5378699257117148,0.00415996972517876,1,0,0,1,Pattern3
1.0,0.8631602539316786,0.7536936075647678,0.8254191639750776,0.8438309389262643,0.90563360657176,1.0,0.9794575745780214,0.9999364628081686,0.8824424522103131,1,1,1,1,Pattern2
0.676846387606682,0.7013107671875888,0.005081813053047335,0.06561066344842548,0.42996534047935164,0.5114792471093789,0.0816126725063292,0.03492810358299725,0.2762977041641663,0.9876337481431537,0,1,0,1,Pattern4
0.9666247789893255,1.0,0.8608746982998692,0.8673960687899236,0.7698649413006422,0.7838318794555876,0.9363456054914021,0.59952635123585,0.862929777442917,0.9101020634667012,1,1,1,1,Pattern2
1.0,0.9562349386055038,0.701452788348967,1.0,0.7893349233307709,0.715200759499475,0.9164378232074272,0.9781763955986639,0.9152575510832033,0.8885283281172636,1,1,1,1,Pattern2
0.5523989892218909,0.6861256892435155,0.9401254493137897,0.7653989724200111,0.4466333471403222,0.9410844600124715,0.053309359942775636,0.5548531236886072,0.4896720729267512,0.8957644288708206,0,1,0,0,Pattern4
0.5923970966700449,0.4010274607009954,0.3888312853741755,0.4707669226627287,0.8788622670018424,0.9787886441707636,0.5619430578993883,0.3686913962379753,0.6453939715549567,0.0,1,1,0,1,Pattern3
0.8732487079587172,0.5032732917389393,0.74969481273823,0.13994309803710814,0.23674061522012257,0.22684798110950843,0.748503476172065,0.3860988237975139,0.9922216757690933,0.6377016310103146,0,1,0,1,Pattern4
0.4993458137853657,0.24632875836880674,0.9137894601028008,0.9991133511818014,0.19529203374696258,0.6833465656717589,0.5480267411648854,0.1394966896429426,0.8489289880928205,0.947100972502124,0,1,1,0,Pattern4
0.4091954325358782,0.7236906679763503,0.7902635218478741,0.3708472828431144,0.8744358283173578,1.0,0.5564269169830106,0.39403353364184557,0.37921178927660004,0.0,1,0,0,1,Pattern3
0.42551234737686927,0.6504873675186512,0.37291242244502987,0.235689169200458,1.0,0.9867665728438074,0.48972335696402314,0.349860334855162,0.6377086396557022,0.0,0,0,1,1,Pattern3
0.5862053269240352,0.5647079919784217,0.3247765337547792,0.6339832779818434,0.9807963903760145,0.9796610818206295,0.5815963981961088,0.5722774283498019,0.6780280400783593,0.10381430942770133,1,1,1,0,Pattern3
0.9920768354092279,0.8773815948506173,0.43559212132852554,0.7005043767547363,0.617351766485539,0.550769661454894,0.7092680326510696,0.152213092652299,0.14866632240695976,0.8600600938676485,0,0,0,0,Pattern4
